Date/time	4  High Voltage phase A	5  High Voltage phase B	6  High Voltage phase C	9  Mode Anode PS Voltage	10  Mode Anode PS Current	11  Oil Temperature	12  Water In Temperature	13  Collector A Temperature	15  Body A Temperature	17  Collector B Temperature	19  Body B Temperature	21  A1 Magnet Current	22  A2 Magnet Current	23  A3 Magnet Current	24  A4 Magnet Current	25  Vac Ion A	26  B1 Magnet Current	27  B2 Magnet Current	28  B3 Magnet Current	29  B4 Magnet Current	30  Vac Ion B	31  Kly A Filament Voltage	32  Kly A Filament Current	33  Kly B Filament Voltage	34  Kly B Filament Current	41  Kly A Average Power	43  Kly B Average Power	53  HV DC Voltage	54  HV DC Current	97  Pump Frequency	98  Pump Pressure Out	99  Pump Pressure In	
21.08.02 06:53:47	4234,80	4173,27	4215,18	0,07	95,60	35,78	24,48	27,88	23,41	25,49	24,02	22,74	25,92	13,86	20,04	1,80	24,67	29,36	14,09	18,72	4,20	24,67	23,08	22,22	23,62	0,06	0,57	0,10	0,01	37,03	3,00	-0,52	
21.08.02 07:03:48	4161,67	4123,33	4149,19	22,85	94,85	35,91	27,95	32,73	26,94	30,73	27,91	22,75	25,97	13,95	20,02	1,78	24,64	29,31	14,10	18,72	2,09	24,67	22,99	22,22	23,51	69,36	76,70	87,20	5,25	37,25	3,08	-0,47	
21.08.02 07:13:48	4142,95	4110,85	4136,71	22,85	94,65	36,15	30,39	34,97	30,38	33,09	31,12	22,77	25,99	13,98	20,03	1,81	24,63	29,32	14,13	18,68	1,20	24,65	23,02	22,20	23,52	70,19	77,90	86,90	5,26	37,05	3,10	-0,25	
21.08.02 07:23:49	4161,67	4108,17	4129,57	22,85	94,65	36,49	31,54	36,07	31,65	34,27	32,39	22,78	26,02	13,97	20,05	1,83	24,68	29,33	14,17	18,69	2,81	24,62	22,98	22,16	23,48	69,92	78,65	86,99	5,26	36,95	3,15	-0,30	
21.08.02 07:33:50	4142,06	4105,50	4125,11	22,75	94,61	36,94	32,33	36,82	32,54	35,02	33,32	22,78	26,02	14,00	20,06	1,59	24,66	29,33	14,13	18,69	7,35	24,59	22,97	22,15	23,44	68,73	77,82	86,75	5,24	37,15	3,20	-0,35	
21.08.02 07:43:50	4141,16	4098,36	4128,68	22,75	94,68	37,37	32,92	37,33	33,06	35,59	33,93	22,79	26,03	14,00	20,04	1,64	24,63	29,32	14,12	18,71	3,21	24,58	22,95	22,13	23,46	67,55	78,03	86,82	5,23	37,25	3,10	-0,40	
21.08.02 07:53:51	4136,71	4081,42	4117,09	22,75	94,51	37,79	33,06	37,54	33,48	35,85	34,17	22,75	26,05	14,05	20,05	1,67	24,68	29,33	14,10	18,73	2,07	24,63	23,00	22,18	23,47	76,38	89,12	89,71	5,56	37,20	3,20	-0,40	
21.08.02 08:03:52	4116,20	4093,90	4103,71	22,78	94,54	38,23	33,80	38,31	34,46	36,58	35,47	22,79	26,07	14,06	20,05	1,74	24,63	29,36	14,12	18,76	1,34	24,56	22,95	22,15	23,48	75,20	89,04	89,58	5,54	37,05	3,20	-0,20	
21.08.02 08:13:52	4132,25	4085,88	4122,44	22,83	94,65	38,64	34,37	38,83	35,01	37,16	36,15	22,82	26,06	14,05	20,06	1,89	24,65	29,32	14,12	18,75	1,15	24,59	22,97	22,14	23,45	75,90	90,07	89,74	5,55	37,15	3,20	-0,20	
21.08.02 08:23:52	4139,38	4102,82	4126,01	22,81	94,48	39,06	34,02	38,43	34,16	36,72	35,28	22,81	26,08	14,04	20,04	1,81	24,68	29,34	14,17	18,81	0,02	24,56	22,96	22,16	23,47	70,32	83,66	88,26	5,38	37,22	3,20	-0,43	
21.08.02 08:33:53	4204,48	4162,57	4175,05	22,80	94,65	39,39	34,63	39,08	34,98	37,35	36,13	22,80	26,11	13,90	20,06	1,74	24,67	29,30	14,13	18,79	1,93	24,55	22,94	22,13	23,47	71,81	85,52	88,85	5,43	37,10	3,22	-0,28	
21.08.02 08:43:53	4162,57	4110,85	4135,81	22,84	94,41	39,78	34,95	39,33	35,33	37,66	36,47	22,81	26,11	13,98	20,02	1,87	24,68	29,31	14,17	18,84	5,74	24,53	22,91	22,11	23,43	66,09	79,60	87,22	5,25	37,22	3,20	-0,30	
21.08.02 08:53:54	4149,19	4105,50	4129,57	22,76	94,58	40,16	35,06	39,43	35,34	37,70	36,47	22,82	26,12	14,02	20,05	1,73	24,71	29,35	14,15	18,80	0,02	24,54	22,91	22,11	23,45	64,46	78,16	86,79	5,22	36,97	3,22	-0,20	
21.08.02 09:03:55	4155,43	4112,63	4134,92	22,83	94,37	40,49	35,21	39,59	35,48	37,93	36,66	22,84	26,14	14,01	20,06	1,84	24,70	29,34	14,14	18,81	3,85	24,54	22,92	22,12	23,47	64,87	78,70	87,06	5,23	37,10	3,28	-0,20	
21.08.02 09:13:55	4146,51	4111,74	4140,27	22,81	94,61	40,82	35,64	39,94	35,84	38,31	37,01	22,83	26,12	14,01	20,05	1,82	24,67	29,32	14,14	18,84	0,68	24,55	22,93	22,18	23,49	64,76	78,62	87,02	5,24	37,12	3,20	-0,45	
21.08.02 09:23:56	4146,51	4094,79	4129,57	22,83	94,54	41,12	35,94	40,25	36,15	38,63	37,35	22,82	26,13	14,02	20,03	1,84	24,68	29,33	14,18	18,89	1,30	24,55	22,93	22,11	23,47	63,81	77,97	86,84	5,21	37,22	3,28	-0,22	
21.08.02 09:33:57	4148,30	4095,69	4124,22	22,76	94,88	41,44	36,18	40,49	36,41	38,95	37,65	22,82	26,14	14,03	20,09	1,68	24,69	29,33	14,15	18,94	0,02	24,55	22,94	22,10	23,45	63,44	77,85	86,84	5,21	37,10	3,28	-0,28	
21.08.02 09:43:57	4140,27	4098,36	4121,55	22,72	94,65	41,78	36,57	40,71	36,70	39,19	37,98	22,82	26,16	14,05	20,05	1,70	24,65	29,33	14,19	19,01	2,36	24,53	22,90	22,09	23,44	63,13	77,68	86,79	5,20	37,30	3,30	-0,20	
21.08.02 09:53:58	4138,49	4108,17	4127,79	22,76	94,68	42,02	36,61	40,91	36,90	39,34	38,29	22,84	26,15	14,02	20,06	1,70	24,64	29,32	14,17	19,09	1,73	24,50	22,90	22,10	23,47	63,41	78,28	86,93	5,21	37,10	3,30	-0,10	
21.08.02 10:03:59	4140,27	4108,17	4122,44	22,82	94,99	42,27	36,88	41,08	37,09	39,51	38,44	22,83	26,17	14,03	20,04	1,86	24,70	29,30	14,18	19,16	0,41	24,50	22,87	22,08	23,46	63,27	78,19	86,78	5,21	37,00	3,30	-0,30	
21.08.02 10:13:59	4142,95	4109,95	4116,20	22,76	94,07	42,58	37,03	41,28	37,29	39,67	38,79	22,82	26,18	14,02	20,06	1,71	24,66	29,31	14,19	19,19	1,87	24,49	22,87	22,09	23,45	63,00	78,03	86,93	5,22	36,70	3,30	-0,20	
21.08.02 10:24:00	4146,51	4113,52	4114,41	22,73	94,58	42,83	37,20	41,39	37,44	39,91	38,97	22,83	26,19	14,03	20,04	1,64	24,69	29,30	14,18	19,14	5,57	24,49	22,87	22,06	23,43	62,21	77,97	86,74	5,20	37,20	3,30	-0,30	
21.08.02 10:34:01	4139,38	4108,17	4126,01	22,76	94,78	43,06	37,41	41,61	37,74	40,10	39,29	22,84	26,17	14,01	20,07	1,70	24,69	29,31	14,14	19,46	1,72	24,54	22,94	22,14	23,51	62,40	77,25	86,87	5,22	36,80	3,30	-0,10	
21.08.02 10:44:02	4137,60	4103,71	4124,22	22,79	94,58	43,30	37,62	41,86	37,95	40,37	39,46	22,85	26,19	14,03	20,03	1,77	24,72	29,36	14,19	19,12	3,84	24,52	22,91	22,11	23,49	62,14	77,28	86,92	5,20	37,10	3,40	-0,20	
21.08.02 10:54:03	4131,36	4104,60	4120,65	22,79	94,37	43,57	37,81	41,99	38,07	40,56	39,56	22,85	26,18	14,02	20,03	1,81	24,70	29,33	14,23	19,19	1,68	24,51	22,89	22,10	23,47	61,97	76,95	86,68	5,20	36,90	3,30	-0,20	
21.08.02 11:04:03	4137,60	4109,95	4130,46	22,78	94,58	43,79	38,04	42,24	38,32	40,86	39,98	22,85	26,20	14,00	20,04	1,77	24,72	29,30	14,21	19,44	1,73	24,52	22,93	22,12	23,49	62,32	77,14	86,87	5,22	37,10	3,40	-0,50	
21.08.02 11:14:03	4139,38	4118,87	4136,71	22,81	94,65	44,04	38,23	42,37	38,49	40,95	40,15	22,85	26,21	14,01	20,07	1,81	24,69	29,32	14,16	19,28	1,25	24,49	22,88	22,08	23,45	62,65	77,38	86,95	5,23	37,10	3,30	-0,30	
22.08.02 09:18:28	4241,04	4195,56	4236,58	0,01	0,61	0,02	0,02	0,02	0,02	0,02	0,02	0,01	0,01	0,01	0,01	0,03	0,01	0,01	0,01	0,01	0,02	0,02	0,01	0,08	0,03	0,06	0,06	0,05	0,00	37,00	3,00	-0,45	
22.08.02 09:28:28	4239,25	4208,94	4241,93	0,02	95,43	36,51	26,89	29,97	24,98	27,73	25,55	22,72	25,86	13,75	20,02	1,73	24,67	29,36	14,11	18,75	3,77	24,67	23,43	22,25	23,91	0,06	0,51	0,11	0,01	37,17	2,95	-0,57	
22.08.02 09:38:29	4235,69	4192,88	4232,12	0,01	95,67	36,61	28,46	31,48	26,43	29,31	26,95	22,75	25,92	13,79	20,06	1,64	24,63	29,33	14,15	18,77	3,32	24,66	23,18	22,20	23,60	0,06	0,56	0,16	0,01	36,80	3,03	-0,43	
22.08.02 09:48:30	4208,94	4173,27	4214,29	0,01	95,57	36,93	29,83	32,73	27,73	30,63	28,23	22,74	25,95	13,87	20,03	1,61	24,67	29,32	14,14	18,74	1,23	24,68	23,06	22,19	23,51	0,06	0,62	0,17	0,02	37,22	3,08	-0,50	
22.08.02 09:58:30	4214,29	4177,73	4222,31	0,01	95,19	37,18	30,99	33,77	28,76	31,70	29,28	22,75	25,98	13,86	20,00	1,65	24,68	29,33	14,11	18,77	3,59	24,66	23,04	22,16	23,47	0,06	0,75	0,05	0,01	37,00	3,10	-0,43	
22.08.02 10:08:30	4154,54	4109,06	4152,76	22,73	94,75	37,51	33,29	37,59	32,15	35,91	32,54	22,76	25,99	13,98	20,04	1,61	24,65	29,33	14,12	18,76	2,77	24,60	22,94	22,10	23,36	75,55	82,09	88,49	5,43	37,10	3,10	-0,30	
22.08.02 10:18:31	4132,25	4110,85	4148,30	22,78	94,82	37,84	35,24	39,42	35,10	37,77	35,60	22,77	26,02	14,01	20,02	1,68	24,66	29,32	14,11	18,75	1,00	24,60	22,98	22,14	23,44	74,68	83,82	88,34	5,41	37,10	3,20	-0,20	
22.08.02 10:28:31	4147,41	4107,28	4137,60	22,76	94,51	38,45	36,36	40,42	36,30	38,87	36,92	22,79	26,04	14,00	20,03	1,70	24,66	29,33	14,11	18,76	3,34	24,56	22,92	22,10	23,38	73,71	84,00	88,35	5,40	37,20	3,30	-0,20	
22.08.02 10:38:32	4135,81	4101,93	4141,16	22,83	94,48	38,89	37,21	41,28	37,04	39,70	37,83	22,79	26,03	14,00	20,04	1,84	24,63	29,28	14,10	18,72	4,05	24,60	22,97	22,13	23,41	72,78	83,96	88,30	5,40	36,90	3,30	-0,10	
22.08.02 10:48:33	4144,73	4107,28	4138,49	22,76	94,82	39,35	37,73	41,67	37,69	40,19	38,60	22,79	26,05	14,03	20,02	1,77	24,69	29,32	14,12	18,81	1,84	24,55	22,91	22,09	23,39	72,05	83,79	88,46	5,40	36,90	3,30	-0,40	
22.08.02 10:58:33	4156,32	4104,60	4150,97	22,75	94,68	39,87	36,88	41,05	37,32	39,44	38,11	22,79	26,06	14,02	20,03	1,65	24,67	29,33	14,14	18,76	0,51	24,57	22,93	22,08	23,35	71,68	83,77	88,50	5,40	36,60	3,20	-0,20	
22.08.02 11:08:34	4151,87	4105,50	4143,84	22,76	94,27	40,25	36,44	40,60	36,77	38,96	37,69	22,80	26,07	14,02	20,04	1,68	24,66	29,31	14,15	18,77	4,39	24,54	22,88	22,06	23,35	71,17	83,42	88,43	5,39	37,20	3,30	-0,50	
22.08.02 11:18:35	4166,13	4116,20	4161,67	22,83	94,34	40,66	36,15	40,37	36,59	38,70	37,51	22,80	26,07	13,99	20,04	1,87	24,65	29,31	14,16	18,75	3,36	24,55	22,90	22,09	23,37	71,63	84,73	88,73	5,42	37,10	3,20	-0,40	
22.08.02 11:28:35	4167,02	4122,44	4169,70	22,73	94,51	40,87	36,02	40,26	36,39	38,66	37,40	22,79	26,06	13,97	20,06	1,68	24,65	29,31	14,12	18,73	4,41	24,56	22,91	22,10	23,38	71,76	85,01	88,96	5,43	37,17	3,20	-0,20	
22.08.02 11:38:36	4159,89	4121,55	4150,97	22,81	94,65	41,17	36,02	40,30	36,33	38,70	37,41	22,82	26,07	13,99	20,03	1,75	24,68	29,33	14,15	18,75	2,44	24,53	22,89	22,11	23,41	70,65	83,93	88,65	5,43	37,15	3,28	-0,28	
22.08.02 11:48:37	4167,92	4116,20	4168,81	22,73	94,34	41,40	36,15	40,36	36,42	38,71	37,44	22,79	26,09	13,97	20,05	1,64	24,66	29,36	14,13	18,80	2,29	24,55	22,90	22,10	23,36	71,06	84,30	88,79	5,43	36,78	3,20	-0,32	
22.08.02 11:58:37	4197,34	4159,00	4190,21	22,83	94,41	41,67	34,93	39,32	35,86	37,62	36,83	22,81	26,10	13,92	20,02	1,79	24,66	29,31	14,15	18,75	2,35	24,51	22,85	22,05	23,36	73,12	86,90	89,51	5,50	37,25	3,20	-0,28	
22.08.02 12:08:37	4200,02	4148,30	4199,13	22,74	94,75	41,81	34,31	38,84	35,17	37,10	36,25	22,80	26,08	13,91	20,05	1,64	24,68	29,31	14,12	18,77	2,76	24,56	22,91	22,07	23,36	72,81	86,57	89,49	5,50	37,00	3,22	-0,30	
22.08.02 12:18:37	4194,67	4148,30	4188,43	22,87	94,24	41,94	34,04	38,52	34,83	36,82	35,96	22,81	26,09	13,92	20,04	1,86	24,67	29,31	14,13	18,74	2,46	24,52	22,88	22,06	23,33	72,24	86,25	89,44	5,50	37,08	3,12	-0,43	
22.08.02 12:28:37	4198,23	4156,32	4190,21	22,77	94,48	42,07	33,88	38,40	34,67	36,68	35,78	22,81	26,11	13,90	20,05	1,67	24,67	29,32	14,13	18,74	2,39	24,52	22,90	22,08	23,37	72,43	86,39	89,46	5,49	36,97	3,20	-0,37	
22.08.02 12:38:38	4200,02	4148,30	4183,08	22,85	94,65	42,10	33,75	38,29	34,51	36,56	35,64	22,81	26,10	13,92	20,04	1,86	24,68	29,32	14,14	18,75	2,66	24,50	22,87	22,06	23,34	71,82	86,01	89,33	5,48	37,30	3,20	-0,30	
22.08.02 12:48:39	4181,29	4153,65	4170,59	22,80	94,54	42,16	33,69	38,29	34,44	36,54	35,57	22,82	26,09	13,95	20,04	1,78	24,68	29,32	14,13	18,72	2,89	24,50	22,89	22,08	23,39	71,52	85,55	89,26	5,47	36,95	3,17	-0,30	
22.08.02 12:58:39	4207,15	4166,13	4193,78	22,76	94,51	42,22	33,81	38,37	34,52	36,63	35,63	22,80	26,08	13,89	20,03	1,64	24,69	29,34	14,13	18,75	2,65	24,52	22,88	22,07	23,35	72,57	86,84	89,54	5,50	37,17	3,12	-0,37	
22.08.02 13:08:39	4216,07	4156,32	4198,23	22,86	94,58	42,30	34,03	38,51	34,64	36,87	35,80	22,81	26,09	13,88	20,05	1,85	24,69	29,33	14,14	18,74	0,02	24,49	22,84	22,03	23,34	72,76	87,39	89,66	5,51	37,20	3,20	-0,30	
22.08.02 13:18:40	4227,66	4175,05	4205,37	22,85	94,37	42,38	34,11	38,65	34,82	36,97	36,01	22,80	26,10	13,87	20,00	1,86	24,67	29,30	14,12	18,73	0,65	24,49	22,86	22,03	23,32	73,60	88,18	89,79	5,54	36,80	3,20	-0,30	
22.08.02 13:28:40	4182,18	4148,30	4181,29	22,77	94,61	42,43	33,18	37,71	33,51	35,99	34,54	22,80	26,12	13,92	20,06	1,68	24,69	29,31	14,12	18,73	2,15	24,52	22,90	22,08	23,37	67,33	80,90	88,12	5,34	37,20	3,10	-0,60	
22.08.02 13:38:41	4193,78	4162,57	4185,75	22,81	94,82	42,46	33,64	38,26	34,04	36,39	35,16	22,81	26,10	13,91	20,04	1,75	24,69	29,34	14,15	18,78	5,16	24,48	22,87	22,06	23,36	67,60	81,58	88,15	5,36	37,00	3,20	-0,30	
22.08.02 13:48:42	4187,53	4153,65	4189,32	22,84	94,44	42,47	33,93	38,43	34,36	36,68	35,46	22,81	26,12	13,92	20,02	1,86	24,64	29,31	14,12	18,74	0,02	24,52	22,90	22,06	23,35	67,57	81,74	88,16	5,35	37,20	3,20	-0,20	
22.08.02 13:58:42	4193,78	4160,78	4186,64	22,76	94,31	42,53	34,05	38,54	34,48	36,82	35,59	22,80	26,11	13,91	20,03	1,68	24,66	29,31	14,15	18,76	2,76	24,49	22,85	22,05	23,36	68,02	81,92	88,27	5,36	36,90	3,20	-0,40	
22.08.02 14:08:43	4197,34	4154,54	4173,27	22,78	94,37	42,57	33,89	38,44	34,53	36,65	35,63	22,81	26,10	13,91	20,02	1,70	24,68	29,32	14,14	18,77	4,28	24,46	22,84	22,04	23,35	67,35	81,58	88,23	5,35	37,00	3,20	-0,30	
22.08.02 14:18:44	4194,67	4144,73	4184,86	22,76	94,54	42,60	33,67	38,24	34,29	36,43	35,38	22,80	26,12	13,92	20,04	1,61	24,67	29,35	14,13	18,76	4,96	24,49	22,86	22,04	23,31	67,49	81,39	88,16	5,35	37,00	3,20	-0,30	
22.08.02 14:28:44	4198,23	4152,76	4191,10	22,84	94,03	42,61	32,95	37,54	33,11	35,76	34,17	22,80	26,11	13,91	20,05	1,86	24,69	29,32	14,12	18,80	3,43	24,49	22,86	22,05	23,32	67,70	81,31	88,19	5,36	37,00	3,20	-0,20	
22.08.02 14:38:45	4192,88	4166,13	4194,67	22,79	94,37	42,49	32,42	37,01	32,67	35,23	33,55	22,81	26,12	13,91	20,03	1,73	24,69	29,33	14,13	18,73	2,74	24,48	22,85	22,06	23,37	66,49	79,90	88,02	5,32	37,10	3,10	-0,30	
22.08.02 14:48:45	4202,69	4149,19	4187,53	22,82	94,71	42,46	33,36	37,88	33,81	36,16	34,84	22,81	26,12	13,91	20,02	1,84	24,65	29,31	14,13	18,73	1,69	24,51	22,88	22,07	23,35	66,75	80,23	87,77	5,32	37,05	3,12	-0,37	
22.08.02 14:58:45	4205,37	4166,13	4202,69	22,85	94,54	42,44	33,53	38,07	34,00	36,35	35,11	22,81	26,12	13,94	20,00	1,84	24,67	29,34	14,14	18,73	1,68	24,53	22,92	22,07	23,37	67,09	81,04	88,03	5,34	37,08	3,12	-0,28	
23.08.02 06:21:28	4203,58	4161,67	4203,58	0,01	0,65	0,02	0,02	0,02	0,02	0,02	0,02	0,01	0,01	0,01	0,01	0,75	0,01	0,01	0,01	0,01	0,58	0,02	0,02	0,10	0,04	0,06	0,06	0,05	0,00	37,50	2,87	-0,70	
23.08.02 06:31:28	4226,77	4189,32	4231,23	0,08	95,77	35,18	24,72	27,42	23,18	25,34	23,58	22,70	25,79	13,80	20,03	1,79	24,60	29,25	14,07	18,64	0,31	24,75	23,46	22,25	23,84	0,40	1,06	0,14	0,01	37,10	2,90	-0,60	
23.08.02 06:41:28	4196,45	4157,22	4193,78	0,03	95,80	34,59	24,66	27,32	22,89	25,36	23,43	22,70	25,84	13,93	20,03	1,67	24,61	29,24	14,04	18,61	0,02	24,69	23,15	22,23	23,65	0,17	0,76	0,09	0,01	37,20	2,90	-0,50	
23.08.02 06:51:29	4246,39	4200,91	4241,93	0,01	95,53	34,50	23,29	26,21	22,13	24,10	22,66	22,71	25,85	13,83	20,03	1,61	24,59	29,26	14,09	18,66	4,63	24,69	23,06	22,19	23,52	0,16	0,87	0,14	0,02	37,30	2,90	-0,50	
23.08.02 07:01:30	4178,62	4134,03	4175,94	22,86	95,02	34,27	24,30	28,70	22,84	26,89	23,38	22,69	25,87	13,90	20,03	1,78	24,60	29,25	14,06	18,71	2,51	24,69	23,07	22,20	23,53	74,39	78,33	88,03	5,37	37,20	2,90	-0,50	
23.08.02 07:11:30	4180,40	4131,36	4170,59	22,87	94,51	34,13	28,74	32,54	28,33	31,24	28,77	22,71	25,88	13,94	19,99	1,81	24,59	29,24	14,11	18,64	2,18	24,66	23,00	22,17	23,47	75,36	81,04	87,98	5,38	36,90	3,00	-0,40	
23.08.02 07:21:31	4173,27	4118,87	4143,84	22,78	94,41	34,31	29,61	33,40	30,05	32,12	30,31	22,70	25,89	14,00	20,03	1,62	24,61	29,27	14,07	18,67	1,01	24,66	22,99	22,17	23,48	74,36	80,49	87,77	5,35	37,20	3,00	-0,40	
23.08.02 07:31:32	4165,24	4114,41	4154,54	22,77	94,58	35,04	30,27	34,41	31,02	32,85	31,15	22,73	25,91	13,98	20,03	1,61	24,63	29,25	14,06	18,69	1,62	24,64	22,99	22,14	23,41	73,93	80,25	87,76	5,34	37,30	3,00	-0,40	
23.08.02 07:41:32	4149,19	4109,95	4153,65	22,80	94,54	35,55	30,41	34,51	31,12	33,12	31,48	22,72	25,93	14,00	19,99	1,70	24,60	29,27	14,08	18,67	0,78	24,64	23,01	22,19	23,41	72,55	79,20	87,59	5,31	37,50	3,10	-0,60	
23.08.02 07:51:33	4158,11	4107,28	4162,57	22,79	94,37	35,38	30,48	34,12	30,69	32,89	31,23	22,71	25,94	14,00	20,05	1,69	24,61	29,26	14,08	18,71	3,39	24,64	23,01	22,15	23,39	72,82	79,85	87,69	5,33	37,20	3,10	-0,50	
23.08.02 08:01:34	4201,80	4150,08	4209,83	22,79	94,65	35,53	30,77	34,41	31,17	33,22	31,69	22,73	25,94	13,89	20,02	1,67	24,61	29,26	14,07	18,62	1,23	24,62	22,99	22,11	23,38	75,41	83,44	88,62	5,41	36,90	3,10	-0,40	
23.08.02 08:11:34	4158,11	4103,71	4134,92	22,85	94,41	35,82	30,94	34,90	31,67	33,56	32,11	22,73	25,94	14,03	20,02	1,84	24,63	29,23	14,04	18,68	2,03	24,58	22,93	22,11	23,33	76,73	85,22	89,10	5,46	37,12	3,10	-0,45	
23.08.02 08:21:35	4190,21	4132,25	4181,29	22,89	94,58	36,32	31,34	35,44	32,40	34,08	32,78	22,74	25,95	13,95	20,02	1,86	24,66	29,25	14,07	18,68	3,23	24,60	22,96	22,09	23,40	78,85	88,25	89,75	5,55	37,00	3,10	-0,40	
23.08.02 08:31:36	4183,08	4142,06	4182,18	22,79	94,27	36,83	31,49	35,46	32,51	34,12	32,98	22,73	25,95	13,94	20,04	1,68	24,68	29,26	14,07	18,66	1,57	24,61	22,99	22,12	23,41	78,44	88,47	89,85	5,55	37,30	3,10	-0,43	
23.08.02 08:41:36	4196,45	4138,49	4174,16	22,88	94,37	36,49	31,42	35,16	32,21	34,02	32,85	22,75	25,95	13,93	20,03	1,88	24,61	29,23	14,08	18,68	2,97	24,61	22,97	22,12	23,32	78,39	88,60	89,94	5,55	37,05	3,10	-0,50	
23.08.02 08:51:37	4183,08	4143,84	4193,78	22,83	94,34	36,82	31,56	35,50	32,63	34,24	33,14	22,74	25,97	13,93	20,05	1,81	24,62	29,29	14,10	18,70	1,65	24,61	22,99	22,14	23,43	78,52	88,88	89,95	5,55	37,22	3,10	-0,40	
23.08.02 09:01:38	4191,10	4141,16	4177,73	22,79	94,65	37,01	31,70	35,57	32,45	34,29	33,11	22,71	25,98	13,93	20,04	1,72	24,67	29,27	14,09	18,68	2,73	24,56	22,91	22,10	23,40	78,27	88,55	89,98	5,55	37,40	3,08	-0,40	
23.08.02 09:11:39	4214,29	4181,29	4207,15	22,85	94,37	37,08	31,62	35,33	32,40	34,15	33,09	22,75	25,97	13,87	19,99	1,82	24,62	29,30	14,08	18,68	0,51	24,55	22,88	22,06	23,36	80,30	91,28	90,55	5,61	37,28	3,10	-0,55	
23.08.02 09:21:40	4171,48	4142,06	4176,83	22,82	94,41	36,93	31,65	35,20	32,12	34,08	32,90	22,73	25,97	13,96	20,02	1,79	24,61	29,27	14,05	18,70	0,02	24,56	22,94	22,09	23,46	77,57	88,12	89,78	5,53	37,15	3,12	-0,40	
23.08.02 09:31:41	4171,48	4134,92	4175,05	22,85	94,65	37,26	31,67	35,41	32,48	34,20	33,17	22,73	25,95	13,96	20,02	1,81	24,63	29,25	14,06	18,72	0,81	24,57	22,96	22,11	23,47	77,47	88,04	89,73	5,53	37,03	3,17	-0,52	
23.08.02 09:41:41	4168,81	4125,11	4177,73	22,86	94,41	37,27	31,73	35,38	32,44	34,27	33,12	22,74	25,98	13,98	20,04	1,82	24,63	29,26	14,06	18,67	2,93	24,58	22,96	22,11	23,32	77,06	87,77	89,65	5,52	37,12	3,10	-0,40	
23.08.02 09:51:41	4200,91	4139,38	4191,10	22,85	94,27	37,44	31,73	35,39	32,61	34,25	33,30	22,74	25,96	13,96	20,02	1,87	24,62	29,26	14,07	18,70	5,49	24,58	22,95	22,07	23,40	78,35	89,26	90,06	5,57	37,20	3,10	-0,40	
23.08.02 10:01:42	4202,69	4158,11	4198,23	22,80	94,65	37,76	31,95	35,75	33,04	34,61	33,64	22,74	25,96	13,94	20,04	1,72	24,62	29,24	14,10	18,66	4,42	24,62	22,98	22,14	23,47	79,16	90,22	90,18	5,58	37,20	3,10	-0,50	
23.08.02 10:11:42	4193,78	4143,84	4186,64	22,86	94,82	38,05	31,87	35,86	33,06	34,63	33,63	22,75	25,98	13,95	20,03	1,87	24,62	29,21	14,08	18,68	6,39	24,56	22,92	22,07	23,36	78,35	88,95	90,05	5,55	37,15	3,10	-0,35	
23.08.02 10:21:43	4173,27	4134,03	4184,86	22,78	94,58	37,94	31,85	35,57	32,82	34,43	33,52	22,75	25,97	13,97	20,05	1,65	24,64	29,25	14,07	18,66	0,85	24,58	22,95	22,10	23,35	77,28	88,50	89,87	5,54	37,10	3,10	-0,40	
23.08.02 10:31:44	4177,73	4137,60	4170,59	22,79	94,37	37,79	31,88	35,52	32,65	34,44	33,37	22,74	25,96	13,99	20,04	1,71	24,60	29,29	14,12	18,69	2,92	24,55	22,90	22,07	23,33	77,31	88,15	89,73	5,54	37,10	3,10	-0,40	
23.08.02 10:41:44	4188,43	4132,25	4169,70	22,80	94,48	38,67	32,23	36,21	33,34	34,95	33,84	22,73	25,97	13,98	20,06	1,70	24,64	29,29	14,03	18,73	1,22	24,53	22,87	22,06	23,38	77,73	87,63	89,80	5,53	37,10	3,10	-0,40	
23.08.02 10:51:45	4103,71	4037,72	4093,90	22,82	94,27	38,49	32,06	35,93	33,09	34,71	33,73	22,75	25,98	14,18	20,02	1,82	24,65	29,24	14,10	18,70	4,49	24,56	22,95	22,10	23,42	71,20	81,11	88,14	5,33	37,10	3,10	-0,40	
23.08.02 11:01:46	4124,22	4080,53	4106,39	22,78	94,41	38,79	32,25	36,13	33,05	34,86	33,76	22,75	26,00	14,14	20,02	1,67	24,66	29,23	14,13	18,70	5,24	24,55	22,91	22,07	23,37	72,70	83,06	88,57	5,40	37,10	3,10	-0,40	
25.08.02 19:41:00	4265,11	4193,78	4244,60	0,01	0,58	0,02	0,02	0,02	0,02	0,02	0,02	0,01	0,01	0,01	0,01	0,02	0,01	0,01	0,01	0,01	0,02	0,02	0,02	0,10	0,04	0,06	0,06	0,05	0,00	36,92	2,97	-0,50	
25.08.02 19:51:00	4254,41	4192,88	4233,90	0,01	95,94	31,51	24,79	27,87	22,94	25,52	23,58	22,69	25,81	13,81	20,03	1,70	24,62	29,27	14,09	18,68	0,02	24,74	23,43	22,27	23,89	0,06	0,57	0,14	0,01	37,55	2,97	-0,68	
